Category,Multi Asset Allocation,Mutual Fund,Scheme Name,Scheme Code,Primary Benchmark (Most Common)
Debt Scheme,Overnight Fund,Invesco India,Invesco India Overnight Fund - Regular Plan - Weekly IDCW  Reinvestment,147881,NIFTY 1D Rate Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Bonus Option,122786,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Daily IDCW  Reinvestment,104484,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Growth,104486,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Monthly IDCW  Payout / Reinvestment,104492,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Regular - Growth,104488,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Regular - Weekly IDCW  Reinvestment,104489,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years,139390,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years,139389,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years,139388,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years,139387,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Invesco India,Invesco India Liquid Fund - Weekly IDCW  Reinvestment,104485,NIFTY Liquid Index
Debt Scheme,Ultra Short Duration Fund,Invesco India,Invesco India Ultra Short Duration Fund - Regular Plan - Annual IDCW  Payout / Reinvestment,114361,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,Invesco India,Invesco India Ultra Short Duration Fund - Regular Plan - Daily IDCW  Reinvestment,136111,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,Invesco India,Invesco India Ultra Short Duration Fund - Regular Plan - Growth,114359,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,Invesco India,Invesco India Ultra Short Duration Fund - Regular Plan - Monthly IDCW  Payout / Reinvestment,114362,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,Invesco India,Invesco India Ultra Short Duration Fund - Regular Plan - Quarterly IDCW  Payout / Reinvestment,114360,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Daily IDCW  Reinvestment,105025,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Discretionary IDCW  Payout / Reinvestment,115458,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Growth,104726,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Monthly IDCW  Payout / Reinvestment,104729,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Regular - Growth,104728,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Regular - Monthly IDCW  Reinvestment,104723,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Regular - Weekly IDCW  Reinvestment,104722,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Regular Daily IDCW  Reinvestment,105024,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Invesco India,Invesco India Low Duration Fund - Weekly IDCW  Payout / Reinvestment,104725,NIFTY Low Duration Debt Index
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Daily IDCW  Reinvestment,115515,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Discretionary IDCW  Payout / Reinvestment,116653,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Growth,112123,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Monthly IDCW  Payout / Reinvestment,112125,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Regular - Growth,112120,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Regular - Monthly IDCW  Payout / Reinvestment,112122,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Regular Plan - Daily IDCW  Reinvestment,116488,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Invesco India,Invesco India Money Market Fund - Weekly IDCW  Payout / Reinvestment,152580,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Plan B - Growth,105189,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Plan B - Monthly IDCW  Payout / Reinvestment,105187,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Plan B - Weekly IDCW  Reinvestment,105192,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Regular Plan - Daily IDCW  Reinvestment,117973,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Regular Plan - Growth,105185,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Regular Plan - Monthly IDCW  Payout / Reinvestment,105191,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund - Regular Plan - Weekly IDCW  Reinvestment,105190,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Invesco India,Invesco India Short Duration Fund- Regular Plan - Discretionary IDCW  Payout / Reinvestment,116110,NIFTY Short Duration Debt Index
Debt Scheme,Medium Duration Fund,Invesco India,Invesco India Medium Duration Fund - Regular Plan - Discretionary IDCW Payout / Reinvestment,149010,NIFTY Medium Duration Debt Index
Debt Scheme,Medium Duration Fund,Invesco India,Invesco India Medium Duration Fund - Regular Plan - Growth,149012,NIFTY Medium Duration Debt Index
Debt Scheme,Medium Duration Fund,Invesco India,Invesco India Medium Duration Fund - Regular Plan - Quarterly IDCW  Payout / Reinvestment,149009,NIFTY Medium Duration Debt Index
Debt Scheme,Corporate Bond Fund,Invesco India,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW  Payout / Reinvestment,106179,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Invesco India,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW  Payout / Reinvestment,116109,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Invesco India,Invesco India Corporate Bond Fund - Regular Plan - Growth,106177,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Invesco India,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW  Payout / Reinvestment,106171,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Invesco India,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW  Payout / Reinvestment,106172,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Credit Risk Fund,Invesco India,Invesco India Credit Risk Fund - Regular Plan - Discretionary IDCW  Payout / Reinvestment,130726,NIFTY Credit Risk Bond Index (B-II / C-III)
Debt Scheme,Credit Risk Fund,Invesco India,Invesco India Credit Risk Fund - Regular Plan - Growth,130721,NIFTY Credit Risk Bond Index (B-II / C-III)
Debt Scheme,Credit Risk Fund,Invesco India,Invesco India Credit Risk Fund - Regular Plan - Monthly IDCW  Payout / Reinvestment,130723,NIFTY Credit Risk Bond Index (B-II / C-III)
Debt Scheme,Banking and PSU Fund,Invesco India,Invesco India Banking and PSU Fund - Regular Plan - Daily IDCW  Reinvestment,118234,NIFTY Banking & PSU Debt Index
Debt Scheme,Banking and PSU Fund,Invesco India,Invesco India Banking and PSU Fund - Regular Plan - Growth Option,118232,NIFTY Banking & PSU Debt Index
Debt Scheme,Banking and PSU Fund,Invesco India,Invesco India Banking and PSU Fund - Regular Plan - Monthly IDCW  Payout / Reinvestment,118233,NIFTY Banking & PSU Debt Index
Debt Scheme,Gilt Fund,Invesco India,Invesco India Gilt Fund - Regular Plan - Annual IDCW  Payout / Reinvestment,107476,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,Invesco India,Invesco India Gilt Fund - Regular Plan - Growth,107477,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,Invesco India,Invesco India Gilt Fund - Regular Plan - Monthly IDCW  Reinvestment,107471,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,Invesco India,Invesco India Gilt Fund - Regular Plan - Quarterly IDCW  Payout / Reinvestment,107472,NIFTY All Duration G-Sec Index
Hybrid Scheme,Aggressive Hybrid Fund,Invesco India,Invesco India Aggressive Hybrid Fund - Regular Plan - Growth,143536,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Invesco India,Invesco India Aggressive Hybrid Fund - Regular Plan - IDCW  Payout / Reinvestment,143534,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Invesco India,Invesco India Balanced Advantage Fund - Regular Plan - Growth,106317,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Invesco India,Invesco India Balanced Advantage Fund - Regular Plan - IDCW  Payout / Reinvestment,106316,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Multi Asset Allocation,Invesco India,Invesco India Multi Asset Allocation Fund - Regular Plan - Growth,153046,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Multi Asset Allocation,Invesco India,Invesco India Multi Asset Allocation Fund - Regular Plan - IDCW,153048,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Arbitrage Fund,Invesco India,Invesco India Arbitrage Fund - Regular Plan - Growth Option,105603,NIFTY 50 Arbitrage Index
Hybrid Scheme,Arbitrage Fund,Invesco India,Invesco India Arbitrage Fund - Regular Plan - IDCW  Payout / Reinvestment,105604,NIFTY 50 Arbitrage Index
Hybrid Scheme,Equity Savings,Invesco India,Invesco India Equity Savings Fund - Regular Plan - Growth,146456,NIFTY Equity Savings Index
Hybrid Scheme,Equity Savings,Invesco India,Invesco India Equity Savings Fund - Regular Plan - IDCW  Payout / Reinvestment,146455,NIFTY Equity Savings Index
Other Scheme,Index Funds,Invesco India,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - Growth,151590,Nifty 500 TRI
Other Scheme,Index Funds,Invesco India,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - IDCW Payout,151591,Nifty 500 TRI
Other Scheme,Index Funds,Invesco India,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - Growth,151594,Nifty 500 TRI
Other Scheme,Index Funds,Invesco India,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - IDCW Payout,151595,Nifty 500 TRI
Other Scheme,Gold ETF,Invesco India,Invesco India Gold Exchange Traded Fund,112368,Domestic Price of Gold
Other Scheme,Other  ETFs,Invesco India,Invesco India Nifty 50 Exchange Traded Fund,115284,Nifty 500 TRI
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Regular Plan - Growth,149960,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - Growth,148613,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - IDCW  Payout / Reinvestment,148612,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,129187,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW  Payout / Reinvestment,129189,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - Growth Option,126351,MSCI World Index
Other Scheme,FoF Overseas,Invesco India,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - IDCW  Payout / Reinvestment,126350,MSCI World Index
Other Scheme,FoF Domestic,Invesco India,Invesco India Gold ETF Fund of Fund - Regular Plan - Growth,116077,Domestic Price of Gold
Other Scheme,FoF Domestic,Invesco India,Invesco India Gold ETF Fund of Fund - Regular Plan - IDCW  Payout / Reinvestment,116075,Domestic Price of Gold
Other Scheme,FoF Domestic,Invesco India,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Plan,153695,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Invesco India,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - IDCW  Payout / Reinvestment,153696,Nifty 50 Arbitrage Index
Equity Scheme,Flexi Cap Fund,Invesco India,Invesco India Flexi Cap Fund - Regular Plan - Growth,149766,NIFTY 500 TRI
Equity Scheme,Flexi Cap Fund,Invesco India,Invesco India Flexi Cap Fund - Regular Plan - IDCW,149764,NIFTY 500 TRI
Equity Scheme,Multi Cap Fund,ITI,ITI Multi Cap Fund - Regular Plan - Growth Option,147184,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Multi Cap Fund,ITI,ITI Multi Cap Fund - Regular Plan - IDCW Option,147185,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Large Cap Fund,ITI,ITI Large Cap Fund - Regular Plan - Growth Option,148351,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,ITI,ITI Large Cap Fund - Regular Plan - IDCW Option,148354,NIFTY 100 TRI
Equity Scheme,Large & Mid Cap Fund,ITI,ITI Large & Midcap Fund - Regular Plan - Growth,152824,NIFTY LargeMidcap 250 TRI
Equity Scheme,Large & Mid Cap Fund,ITI,ITI Large & Midcap Fund - Regular Plan - IDCW Option,152822,NIFTY LargeMidcap 250 TRI
Equity Scheme,Mid Cap Fund,ITI,ITI Mid Cap Fund - Regular Plan - Growth Option,148732,NIFTY Midcap 150 TRI
Equity Scheme,Mid Cap Fund,ITI,ITI Mid Cap Fund - Regular Plan - IDCW Option,148734,NIFTY Midcap 150 TRI
Equity Scheme,Small Cap Fund,ITI,ITI Small Cap Fund - Regular Plan - Growth Option,147920,NIFTY Smallcap 250 TRI
Equity Scheme,Small Cap Fund,ITI,ITI Small Cap Fund - Regular Plan - IDCW Option,147918,NIFTY Smallcap 250 TRI
Equity Scheme,Value Fund,ITI,ITI Value Fund - Regular Plan - Growth Option,148973,NIFTY 500 TRI
Equity Scheme,Value Fund,ITI,ITI Value Fund - Regular Plan - IDCW Option,148971,NIFTY 500 TRI
Equity Scheme,Focused Fund,ITI,ITI Focused Fund - Regular Plan - Growth,151778,NIFTY 500 TRI
Equity Scheme,Focused Fund,ITI,ITI Focused Fund - Regular Plan - IDCW,151775,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Banking and Financial Services Fund - Regular Plan - IDCW Option,149323,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Banking and Financial Services Fund -Regular Plan - Growth Option,149324,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Bharat Consumption Fund - Regular Plan - IDCW Option,153262,NIFTY India Consumption TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Bharat Consumption Fund - Regular Plan Plan - Growth,153263,NIFTY India Consumption TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Pharma and Healthcare Fund - Regular Plan - Growth Option,149270,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,ITI,ITI Pharma and Healthcare Fund - Regular Plan - IDCW Option,149269,NIFTY 500 TRI
Equity Scheme,ELSS,ITI,ITI ELSS Tax Saver Fund - Regular Plan - Growth Option,147544,NIFTY 500 TRI
Equity Scheme,ELSS,ITI,ITI ELSS Tax Saver Fund - Regular Plan - IDCW Option,147543,NIFTY 500 TRI
Debt Scheme,Overnight Fund,ITI,ITI Overnight Fund - Regular Plan - Daily IDCW Option,147709,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,ITI,ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option,147716,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,ITI,ITI Overnight Fund - Regular Plan - Growth Option,147714,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,ITI,ITI Overnight Fund - Regular Plan - Monthly IDCW Option,147718,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,ITI,ITI Overnight Fund - Regular Plan - Weekly IDCW Option,147712,NIFTY 1D Rate Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Annually IDCW Option,147162,NIFTY Liquid Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Daily IDCW Option,147154,NIFTY Liquid Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum capital withdrawal option Option,147155,NIFTY Liquid Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Growth Option,147153,NIFTY Liquid Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,147156,NIFTY Liquid Index
Debt Scheme,Liquid Fund,ITI,ITI Liquid Fund - Regular Plan - Weekly IDCW Option,147164,NIFTY Liquid Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option,148917,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Daily IDCW Option,148912,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option,148911,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Growth Option,148906,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option,148914,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,ITI,ITI Ultra Short Duration Fund - Regular Plan - Weekly IDCW Option,148907,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Dynamic Bond,ITI,ITI Dynamic Bond Fund - Regular Plan - Annually IDCWOption,149027,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,ITI,ITI Dynamic Bond Fund - Regular Plan - Growth Option,149021,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,ITI,ITI Dynamic Bond Fund - Regular Plan - Half Yearly IDCW Option,149026,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,ITI,ITI Dynamic Bond Fund - Regular Plan - Monthly IDCW Option,149022,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,ITI,ITI Dynamic Bond Fund - Regular Plan - Quarterly IDCW Option,149024,NIFTY Composite Debt Index (A-III)
Debt Scheme,Banking and PSU Fund,ITI,ITI Banking & PSU Debt Fund - Regular Plan - Growth Option,148535,NIFTY Banking & PSU Debt Index
Debt Scheme,Banking and PSU Fund,ITI,ITI Banking & PSU Debt Fund - Regular Plan - IDCW Option,148533,NIFTY Banking & PSU Debt Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,ITI,ITI Balanced Advantage Fund - Regular Plan - Growth Option,147787,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,ITI,ITI Balanced Advantage Fund - Regular Plan - IDCW Option,147786,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Arbitrage Fund,ITI,ITI Arbitrage Fund - Regular Plan - Growth Option,147618,NIFTY 50 Arbitrage Index
Hybrid Scheme,Arbitrage Fund,ITI,ITI Arbitrage Fund - Regular Plan - IDCW Option,147616,NIFTY 50 Arbitrage Index
Equity Scheme,Flexi Cap Fund,ITI,ITI Flexi Cap Fund- Regular Plan- Growth,151377,NIFTY 500 TRI
Equity Scheme,Flexi Cap Fund,ITI,ITI Flexi Cap Fund- Regular Plan- IDCW,151378,NIFTY 500 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - Annual IDCW,134961,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - Growth Option,100219,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - Half Yearly IDCW,134955,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - IDCW,100218,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - Monthly IDCW,134959,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,JM Financial,JM Large Cap Fund  Regular  - Quarterly IDCW,134954,NIFTY 100 TRI
Equity Scheme,Large & Mid Cap Fund,JM Financial,JM Large & Mid Cap Fund  Regular  - Growth Option,153627,NIFTY LargeMidcap 250 TRI
