Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,MTAR Technologies,Industrials,254.6,4.06,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,HDFC Bank,Financial,16.13,3.22,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,MCX,Financial,56.73,3,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Reliance Ind,Energy & Utilities,21.91,2.97,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,GE Vernova T&D,Industrials,101.57,2.66,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Hindalco Ind,Materials,15.77,2.66,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,ICICI Prudential Asset Management,Financial,50.94,2.64,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Bharat Electronics,Industrials,50.2,2.42,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Hindustan Aero,Industrials,32.53,2.4,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Larsen & Toubro,Industrials,35,2.37,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Power Fin.,Financial,5.49,2.26,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,RBL Bank,Financial,63.73,2.14,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Ultratech Cement,Materials,41.36,1.97,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Eternal,Technology,737.62,1.96,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,SBI,Financial,11.6,1.93,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Ahluwalia Contract,Industrials,21.25,1.91,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Kotak Bank,Financial,20.65,1.86,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,PB Fintech,Financial,116.35,1.78,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,PNB Housing Fin,Financial,11.96,1.76,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Interglobe Aviation,Industrials,,1.74,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,APL Apollo Tubes,Industrials,41.19,1.6,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Motilal Oswal Fin,Financial,30.79,1.54,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,TVS Motor,Consumer Discretionary,55.02,1.47,INF917K01RI2,151142
HSBC Business Cycles Dir,solution-oriented,Solution: Retirement - Equity,Electronics Mart,Consumer Discretionary,45.86,1.45,INF917K01RI2,151142
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,HDFC Bank,Financial,16.13,9.24,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ICICI Bank,Financial,18.25,7.17,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Larsen & Toubro,Industrials,35,7.12,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Reliance Ind,Energy & Utilities,21.91,5.46,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Maruti Suzuki,Consumer Discretionary,30.87,4.09,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Axis Bank,Financial,16.13,3.41,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Kotak Bank,Financial,20.65,3.3,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bharti Airtel,Technology,42.7,3.12,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Xtrackers Harvest CSI 300 China A-Shares ETF,Unspecified,,3.05,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Ultratech Cement,Materials,41.36,2.89,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,HDFC Life,Financial,,2.89,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,NTPC,Energy & Utilities,12.83,2.83,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,DLF,Real Estate,36.38,2.68,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Asian Paints,Materials,60.22,2.24,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Hero Motocorp,Consumer Discretionary,16.85,2.07,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Hyundai Motor India,Consumer Discretionary,28.68,1.84,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Mahindra & Mahindra,Consumer Discretionary,22.76,1.83,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Interglobe Aviation,Industrials,,1.73,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,SBI Life Insurance,Financial,126.14,1.71,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Prestige Estates,Real Estate,58.53,1.61,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Hindustan Aero,Industrials,32.53,1.47,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Cummins India,Industrials,66.48,1.2,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bajaj Auto,Consumer Discretionary,25.6,1.17,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Shree Cement,Materials,53.66,1.1,INF109KC1P24,148651
ICICI Pru Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ICICI Prudential,Financial,,1.09,INF109KC1P24,148651
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Aditya Infotech,Technology,114.43,6.55,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Max Healthcare,Healthcare,76.92,5.49,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,BSE,Financial,64.43,5.33,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Sai Life Sciences,Healthcare,75.62,5.17,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Kotak Bank,Financial,20.65,4.92,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Interglobe Aviation,Industrials,,4.83,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Prestige Estates,Real Estate,58.53,4.3,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Trent,Consumer Discretionary,102.03,4.08,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Amber Enterprises,Consumer Discretionary,147.81,4.03,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,AU Small Fin Bank,Financial,29.81,3.61,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Eternal,Technology,737.62,3.57,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,IndusInd Bank,Financial,82.45,3.44,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Cholamandalam Inv,Financial,29.39,3.44,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,The Federal Bank,Financial,18.82,3.41,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,L&T Fin,Financial,26.29,3.24,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,WeWork India Management,Industrials,134.1,3.02,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Swiggy,Technology,,2.91,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Krishna Institute,Healthcare,144.54,2.74,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,RBL Bank,Financial,63.73,2.51,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Global Health,Healthcare,64.15,2.47,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,JK Cement,Materials,42.13,2.35,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,HDFC AMC,Financial,41.19,2.09,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Sonata Software,Technology,15.95,1.91,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,The Indian Hotels,Consumer Discretionary,49.14,1.77,INF205KA1AI8,153291
Invesco India Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Max Estates,Real Estate,439.71,1.65,INF205KA1AI8,153291
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,HDFC Bank,Financial,16.13,3.79,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ICICI Bank,Financial,18.25,3.46,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Reliance Ind,Energy & Utilities,21.91,2.93,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,SBI,Financial,11.6,2.86,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,NTPC,Energy & Utilities,12.83,1.82,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Tata Steel,Materials,21.41,1.72,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Titan,Consumer Discretionary,76.94,1.63,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,BSE,Financial,64.43,1.59,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Adani Ports,Industrials,33.25,1.56,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Coal India,Materials,8.62,1.55,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Grasim,Materials,43.03,1.55,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,JSW Steel,Materials,13.33,1.51,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Hindalco Ind,Materials,15.77,1.48,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,RBL Bank,Financial,63.73,1.46,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Cummins India,Industrials,66.48,1.43,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ONGC,Energy & Utilities,7.14,1.42,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Apollo Hospitals,Healthcare,63.81,1.41,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Nestle India,Consumer Staples,80.1,1.4,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Ipca Laboratories,Healthcare,37.72,1.37,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Laurus Labs,Healthcare,90.79,1.34,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Adani Power,Energy & Utilities,34.08,1.3,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bharat Heavy Elect,Industrials,90.02,1.27,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Tata Power,Energy & Utilities,32.01,1.26,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Ajanta Pharma,Healthcare,39.6,1.25,INF00XX01AE2,148913
ITI Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,MCX,Financial,56.73,1.24,INF00XX01AE2,148913
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ICICI Bank,Financial,18.25,7.96,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Aditya Infotech,Technology,114.43,4.72,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Axis Bank,Financial,16.13,4.19,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Aster Dm Health,Healthcare,103.57,3.88,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Krishna Institute,Healthcare,144.54,3.58,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Eternal,Technology,737.62,3.21,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Vijaya Diagno,Healthcare,81.38,3.08,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bharti Hexacom,Technology,41.99,3.01,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,HDFC Bank,Financial,16.13,2.64,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Shriram Finance,Financial,24.57,2.6,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Maruti Suzuki,Consumer Discretionary,30.87,2.5,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Vishal Mega Mart,Consumer Staples,65.08,2.43,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,360 One Wam,Financial,35.7,2.33,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Lenskart Solutions,Consumer Discretionary,185.86,2.26,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Godrej Consumer,Consumer Staples,57.34,2.14,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Century Plyboards,Materials,62.91,2.11,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Mahindra & Mahindra,Consumer Discretionary,22.76,2.09,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Indian Bank,Financial,9.45,2.08,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Avenue Supermarts,Consumer Staples,95.14,1.99,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,ICICI Lombard,Financial,34.78,1.98,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,SBI Life Insurance,Financial,126.14,1.94,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Ultratech Cement,Materials,41.36,1.9,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Infosys,Technology,13.58,1.77,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Mphasis,Technology,21.79,1.67,INF174KA1JN6,150624
Kotak Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Kalpataru Project,Industrials,22.29,1.63,INF174KA1JN6,150624
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Reliance Ind,Energy & Utilities,21.91,4.24,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,JSW Energy,Energy & Utilities,46.65,3.62,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Grasim,Materials,43.03,3.23,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Infosys,Technology,13.58,2.96,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bajaj Auto,Consumer Discretionary,25.6,2.93,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Indus Towers,Technology,14.34,2.71,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Vodafone Idea,Technology,4.59,2.57,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,IndusInd Bank,Financial,82.45,2.52,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Bandhan Bank,Financial,26.96,2.5,INF174V01BQ4,152045
Mahindra Manulife Business Cycle Dir,solution-oriented,Solution: Retirement - Equity,Adani Enterprises,Materials,43.81,2.48,INF174V01BQ4,152045
