Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Canara Robeco ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,3.58,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,3.48,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,3.25,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,3.05,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,2.86,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Bajaj Finance,Financial,32.08,2.5,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Divi's Lab,Healthcare,69.37,1.97,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,1.91,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,GE Vernova T&D,Industrials,104.68,1.88,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,CG Power,Industrials,123.08,1.84,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Ultratech Cement,Materials,41.48,1.73,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,1.72,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,BSE,Financial,63.25,1.6,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Interglobe Aviation,Industrials,,1.55,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,JB Chemicals,Healthcare,50.78,1.47,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,NTPC,Energy & Utilities,12.62,1.39,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,1.35,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Varun Beverages,Consumer Staples,53.95,1.33,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Max Financial,Financial,663,1.3,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,PNB Housing Fin,Financial,11.88,1.27,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,KEI,Industrials,54.76,1.26,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.2,INF760K01EL8,118285
DSP ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,9.27,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,8.78,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,7.47,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,4.13,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,3.38,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Kotak Bank,Financial,21.09,3.12,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,2.56,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.42,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Tata Consultancy,Technology,15.41,2.07,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,1.9,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Max Financial,Financial,663,1.9,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Cipla,Healthcare,29.99,1.89,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,NTPC,Energy & Utilities,12.62,1.81,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Indus Towers,Technology,14.51,1.77,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Ipca Laboratories,Healthcare,35.97,1.63,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Coforge,Technology,42.49,1.62,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Bharat Petroleum,Energy & Utilities,5.2,1.61,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,1.59,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Asian Paints,Materials,58.67,1.53,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.52,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,1.38,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.35,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,SBI Life Insurance,Financial,122.91,1.35,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Fortis Healthcare,Healthcare,69.15,1.27,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,equity,Jindal Steel,Materials,32.08,1.25,INF740K01OK1,119242
Edelweiss ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,4.69,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,4.26,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,3.52,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,BSE,Financial,63.25,3.31,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,3.12,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,2.95,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,MCX,Financial,54.24,2.89,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,2.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Muthoot Finance,Financial,11.47,2.18,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,NTPC,Energy & Utilities,12.62,2.16,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Bharat Electronics,Industrials,49.05,2.07,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Ather Energy,Consumer Discretionary,,1.78,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.62,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Karur Vysya Bank,Financial,11.17,1.59,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Netweb Tech,Technology,136.79,1.51,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Trent,Consumer Discretionary,99.76,1.48,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Gabriel India,Consumer Discretionary,70.02,1.48,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Torrent Pharma,Healthcare,70.68,1.47,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,1.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,1.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,1.42,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Shriram Finance,Financial,24.22,1.28,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,CreditAccess Grameen,Financial,30.11,1.25,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,1.23,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,equity,City Union Bank,Financial,14.87,1.21,INF754K01CA8,118620
Franklin India ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,8.04,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,6.86,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,5.28,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,4.84,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,4.52,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,3.67,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,3.22,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,3.21,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Kotak Bank,Financial,21.09,3.17,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,3.11,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,HCL Technologies,Technology,17.96,2.97,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.81,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Bharat Electronics,Industrials,49.05,2.69,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Kirloskar Oil,Industrials,62.89,2.57,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Grasim,Materials,42.84,2.5,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Apollo Hospitals,Healthcare,63.63,2.46,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Marico,Consumer Staples,60.84,2.36,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,NTPC,Energy & Utilities,12.62,2.23,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Tata Power,Energy & Utilities,33.18,2.09,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Tube Investments,Consumer Discretionary,92.74,1.76,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Tata Steel,Materials,21.82,1.73,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Shree Cement,Materials,53.24,1.6,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,United Spirits,Consumer Staples,54.79,1.5,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Britannia Ind,Consumer Staples,49.79,1.44,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,equity,Interglobe Aviation,Industrials,,1.37,INF090I01JS8,118540
Groww ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,6.99,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,5.73,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,5.48,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,3.5,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,3.33,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,2.84,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Ashok Leyland,Industrials,27.19,2.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,2.3,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.28,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Kotak Bank,Financial,21.09,2.05,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,1.91,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,The Federal Bank,Financial,18.41,1.86,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Hero Motocorp,Consumer Discretionary,17.06,1.83,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Hindalco Ind,Materials,15.99,1.67,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Lupin,Healthcare,20.08,1.63,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Tata Steel,Materials,21.82,1.6,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,MCX,Financial,54.24,1.52,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,AU Small Fin Bank,Financial,29.32,1.51,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,ITC,Consumer Staples,17.57,1.45,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Bharat Forge,Consumer Discretionary,94.99,1.45,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Bajaj Finance,Financial,32.08,1.43,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.39,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,IndusInd Bank,Financial,80.49,1.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Max Healthcare,Healthcare,75.76,1.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,equity,Vedanta,Materials,6.15,1.34,INF955L01JF3,152898
HDFC ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,8.99,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,8.04,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,7.42,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,4.7,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,4.51,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,4.39,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Kotak Bank,Financial,21.09,4.38,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,SBI Life Insurance,Financial,122.91,3.57,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,2.86,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,HCL Technologies,Technology,17.96,2.75,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Hyundai Motor India,Consumer Discretionary,29.44,2.5,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Power Grid,Energy & Utilities,16.58,2.08,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,2.04,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Tata Steel,Materials,21.82,2.03,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,2.01,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,1.83,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Britannia Ind,Consumer Staples,49.79,1.69,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,1.67,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,JSW Steel,Materials,13.48,1.66,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Apollo Hospitals,Healthcare,63.63,1.46,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Bosch,Consumer Discretionary,43.09,1.19,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Dr. Lal Pathlabs,Healthcare,56.11,1.19,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Metropolis Health,Healthcare,59.23,1.16,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,ICICI Lombard,Financial,35.88,1.15,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,equity,Interglobe Aviation,Industrials,,1.15,INF179K01YS4,119060
HSBC ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,3.64,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,3.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Avalon Tech,Industrials,103.41,3.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,3.16,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,GE Vernova T&D,Industrials,104.68,2.71,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Shriram Finance,Financial,24.22,2.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,2.38,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,2.14,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,2.09,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,2.07,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,1.98,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Jindal Steel,Materials,32.08,1.96,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,1.93,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Karur Vysya Bank,Financial,11.17,1.88,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,PNB Housing Fin,Financial,11.88,1.87,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Thangamayil Jew,Consumer Discretionary,49.5,1.85,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Pearl Global,Consumer Discretionary,34.56,1.8,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Amber Enterprises,Consumer Discretionary,152.08,1.78,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Schaeffler India,Industrials,53.44,1.74,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Persistent Systems,Technology,40.94,1.73,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Bharat Heavy Elect,Industrials,87.56,1.72,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Indian Bank,Financial,9.58,1.57,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,1.54,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Max Healthcare,Healthcare,75.76,1.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.43,INF917K01GP0,151078
ICICI Pru ELSS Tax Saver Dir,equity,equity,ICICI Bank,Financial,18.37,7.43,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,HDFC Bank,Financial,16.13,7.09,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Axis Bank,Financial,16.23,6.21,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,5.5,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,5.49,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Avenue Supermarts,Consumer Staples,94.29,5.16,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Larsen & Toubro,Industrials,36.1,4.9,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,3.86,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,NTPC,Energy & Utilities,12.62,3.7,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,3.58,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Bharti Airtel,Technology,42.24,2.51,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Ultratech Cement,Materials,41.48,1.93,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,SBI Life Insurance,Financial,122.91,1.91,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Infosys,Technology,14.35,1.85,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Eternal,Technology,673.02,1.58,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,SBI,Financial,11.58,1.48,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,SBI Cards,Financial,27.42,1.29,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Interglobe Aviation,Industrials,,1.27,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,PVR Inox,Consumer Discretionary,28.98,1.25,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Syngene Intl,Healthcare,55.59,1.22,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Inox Wind,Industrials,38.17,1.16,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,PI,Materials,30.83,1.16,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,REC,Financial,5.89,1.14,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Tata Consultancy,Technology,15.41,1.09,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,equity,Mahindra Lifespace,Real Estate,25.87,1.08,INF109K01Y31,120592
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,9.41,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,8.61,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,HDFC Bank,Financial,16.13,7.54,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,ICICI Bank,Financial,18.37,7.33,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Avenue Supermarts,Consumer Staples,94.29,5.64,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,5.34,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Ethos,Consumer Discretionary,69.24,5.25,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Redtape,Consumer Discretionary,31.46,5.09,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Bharti Airtel,Technology,42.24,4.91,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,R R Kabel,Industrials,57.24,4.52,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Eternal,Technology,673.02,4.41,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Infosys,Technology,14.35,4.11,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Trent,Consumer Discretionary,99.76,3.93,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,3.51,INF767K01GI4,120338
ICICI Pru Long Term Wealth Enhancement Dir,equity,equity,SBI,Financial,11.58,2.64,INF767K01GI4,120338
