Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Kotak Nifty Next 50 ETF,equity,Large Cap,Adani Energy,Energy & Utilities,82.59,2.09,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Indian Oil,Energy & Utilities,4.75,2.08,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Bank Of Baroda,Financial,6.57,1.98,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Adani Green Energy,Energy & Utilities,155.21,1.97,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Torrent Pharma,Healthcare,74.55,1.83,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Pidilite Ind,Materials,66.42,1.82,INF174KA1YO3,154101
Kotak Nifty Next 50 ETF,equity,Large Cap,Bajaj Holdings,Financial,12.78,1.8,INF174KA1YO3,154101
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Adani Power,Energy & Utilities,33.32,4,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Divi's Lab,Healthcare,69.89,3.37,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Hindustan Aero,Industrials,32.49,3.25,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Cummins India,Industrials,64.21,3.16,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Tata Motors,Industrials,52.51,3.15,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,TVS Motor,Consumer Discretionary,57.07,3.14,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Varun Beverages,Consumer Staples,54.75,2.87,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Tata Power,Energy & Utilities,32,2.8,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Cholamandalam Inv,Financial,29.16,2.62,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Samvardhana Motherson,Consumer Discretionary,39.99,2.56,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,CG Power,Industrials,116.61,2.5,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Power Fin.,Financial,5.42,2.48,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Britannia Ind,Consumer Staples,51.1,2.44,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Bharat Petroleum,Energy & Utilities,5.17,2.4,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Vedanta,Materials,6.3,2.38,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Avenue Supermarts,Consumer Staples,87.68,2.37,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,The Indian Hotels,Consumer Discretionary,49.76,2.28,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,HDFC AMC,Financial,41.99,2.17,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Adani Energy,Energy & Utilities,82.59,2.09,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Indian Oil,Energy & Utilities,4.75,2.08,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Bank Of Baroda,Financial,6.57,1.98,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Adani Green Energy,Energy & Utilities,155.21,1.97,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Pidilite Ind,Materials,66.42,1.83,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Torrent Pharma,Healthcare,74.55,1.83,INF174KA1GA9,148745
Kotak Nifty Next 50 Index Dir,equity,Large Cap,Jindal Steel,Materials,31.92,1.78,INF174KA1GA9,148745
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Larsen & Toubro,Industrials,34.44,11.51,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Axis Bank,Financial,15.83,10.71,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Kotak Bank,Financial,20.46,10.4,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Bharti Airtel,Technology,43.61,10.08,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,ICICI Bank,Financial,18.66,9.97,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,HDFC Bank,Financial,16.23,9.67,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,ITC,Consumer Staples,17.56,9.53,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Tata Consultancy,Technology,15.39,9.35,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,9.29,INF174KA1WD0,153461
Kotak Nifty Top 10 Equal Weight Index Dir,equity,Large Cap,Infosys,Technology,14.43,9.02,INF174KA1WD0,153461
LIC MF BSE Sensex ETF,equity,Large Cap,HDFC Bank,Financial,16.23,12.81,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,ICICI Bank,Financial,18.66,10.15,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,10.08,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Bharti Airtel,Technology,43.61,5.88,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Larsen & Toubro,Industrials,34.44,5.38,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Infosys,Technology,14.43,4.56,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,SBI,Financial,11.52,4.52,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Axis Bank,Financial,15.83,4.16,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Kotak Bank,Financial,20.46,3.19,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,ITC,Consumer Staples,17.56,3.12,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,3.06,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Bajaj Finance,Financial,33.82,2.73,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Tata Consultancy,Technology,15.39,2.58,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,2.2,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,2.16,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,NTPC,Energy & Utilities,12.77,2.07,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Eternal,Technology,741.97,2.02,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.95,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Tata Steel,Materials,21.96,1.94,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Titan,Consumer Discretionary,78.05,1.88,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Bharat Electronics,Industrials,50.4,1.66,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Ultratech Cement,Materials,42.3,1.52,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Adani Ports,Industrials,33.72,1.49,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,Power Grid,Energy & Utilities,16.81,1.49,INF767K01OT5,135672
LIC MF BSE Sensex ETF,equity,Large Cap,HCL Technologies,Technology,18.59,1.41,INF767K01OT5,135672
LIC MF BSE Sensex Index Dir,equity,Large Cap,HDFC Bank,Financial,16.23,12.82,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,ICICI Bank,Financial,18.66,10.14,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,10.09,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Bharti Airtel,Technology,43.61,5.88,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Larsen & Toubro,Industrials,34.44,5.38,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Infosys,Technology,14.43,4.56,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,SBI,Financial,11.52,4.52,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Axis Bank,Financial,15.83,4.15,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Kotak Bank,Financial,20.46,3.2,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,ITC,Consumer Staples,17.56,3.12,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,3.06,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Bajaj Finance,Financial,33.82,2.73,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Tata Consultancy,Technology,15.39,2.56,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,2.19,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,2.15,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,NTPC,Energy & Utilities,12.77,2.07,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Eternal,Technology,741.97,2.02,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.96,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Tata Steel,Materials,21.96,1.94,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Titan,Consumer Discretionary,78.05,1.88,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Bharat Electronics,Industrials,50.4,1.66,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Ultratech Cement,Materials,42.3,1.52,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Adani Ports,Industrials,33.72,1.49,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,Power Grid,Energy & Utilities,16.81,1.47,INF767K01FJ4,120308
LIC MF BSE Sensex Index Dir,equity,Large Cap,HCL Technologies,Technology,18.59,1.41,INF767K01FJ4,120308
LIC MF Large Cap Dir,equity,Large Cap,ICICI Bank,Financial,18.66,8.74,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,HDFC Bank,Financial,16.23,7.78,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Larsen & Toubro,Industrials,34.44,5.74,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,5.12,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Bharti Airtel,Technology,43.61,4.52,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Axis Bank,Financial,15.83,3.61,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,SBI,Financial,11.52,3.58,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Interglobe Aviation,Industrials,,2.95,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Infosys,Technology,14.43,2.87,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Tata Motors Passenger Vehicles,Consumer Discretionary,1.54,2.82,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,2.8,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,SBI Life Insurance,Financial,125.94,2.76,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,2.61,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,ITC,Consumer Staples,17.56,2.52,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,2.17,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Titan,Consumer Discretionary,78.05,2.03,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Grasim,Materials,43.64,2.02,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Eternal,Technology,741.97,1.98,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Apollo Hospitals,Healthcare,65.89,1.81,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Bajaj Finance,Financial,33.82,1.74,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Ultratech Cement,Materials,42.3,1.73,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Trent,Consumer Discretionary,103.59,1.54,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Jindal Stainless,Materials,18.03,1.53,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Kotak Bank,Financial,20.46,1.52,INF767K01EJ7,120267
LIC MF Large Cap Dir,equity,Large Cap,Eicher Motors,Consumer Discretionary,36.53,1.5,INF767K01EJ7,120267
LIC MF Nifty 100 ETF,equity,Large Cap,HDFC Bank,Financial,16.23,8.55,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,ICICI Bank,Financial,18.66,6.74,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,6.69,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Bharti Airtel,Technology,43.61,4.21,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Larsen & Toubro,Industrials,34.44,3.59,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Infosys,Technology,14.43,3.05,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,SBI,Financial,11.52,3,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Axis Bank,Financial,15.83,2.77,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Kotak Bank,Financial,20.46,2.12,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,ITC,Consumer Staples,17.56,2.08,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,2.04,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Bajaj Finance,Financial,33.82,1.82,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Tata Consultancy,Technology,15.39,1.73,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,1.43,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,1.43,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,NTPC,Energy & Utilities,12.77,1.38,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Eternal,Technology,741.97,1.35,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.29,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Tata Steel,Materials,21.96,1.29,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Titan,Consumer Discretionary,78.05,1.26,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Hindalco Ind,Materials,15.99,1.22,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Bharat Electronics,Industrials,50.4,1.1,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Ultratech Cement,Materials,42.3,1.02,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Adani Ports,Industrials,33.72,1,INF767K01PC8,136473
LIC MF Nifty 100 ETF,equity,Large Cap,Shriram Finance,Financial,24.95,0.99,INF767K01PC8,136473
LIC MF Nifty 50 ETF,equity,Large Cap,HDFC Bank,Financial,16.23,10.54,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,ICICI Bank,Financial,18.66,8.31,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,8.26,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Bharti Airtel,Technology,43.61,5.19,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Larsen & Toubro,Industrials,34.44,4.42,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Infosys,Technology,14.43,3.76,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,SBI,Financial,11.52,3.7,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Axis Bank,Financial,15.83,3.42,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Kotak Bank,Financial,20.46,2.61,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,ITC,Consumer Staples,17.56,2.55,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,2.51,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Bajaj Finance,Financial,33.82,2.25,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Tata Consultancy,Technology,15.39,2.13,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,1.76,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,1.75,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,NTPC,Energy & Utilities,12.77,1.7,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Eternal,Technology,741.97,1.67,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.59,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Tata Steel,Materials,21.96,1.58,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Titan,Consumer Discretionary,78.05,1.56,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Hindalco Ind,Materials,15.99,1.52,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Bharat Electronics,Industrials,50.4,1.36,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Ultratech Cement,Materials,42.3,1.25,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Shriram Finance,Financial,24.95,1.23,INF767K01OS7,135607
LIC MF Nifty 50 ETF,equity,Large Cap,Adani Ports,Industrials,33.72,1.23,INF767K01OS7,135607
LIC MF Nifty 50 Index Dir,equity,Large Cap,HDFC Bank,Financial,16.23,10.5,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,ICICI Bank,Financial,18.66,8.27,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Reliance Ind,Energy & Utilities,21.85,8.23,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Bharti Airtel,Technology,43.61,5.18,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Larsen & Toubro,Industrials,34.44,4.42,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Infosys,Technology,14.43,3.75,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,SBI,Financial,11.52,3.69,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Axis Bank,Financial,15.83,3.41,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Kotak Bank,Financial,20.46,2.6,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,ITC,Consumer Staples,17.56,2.54,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,2.51,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Bajaj Finance,Financial,33.82,2.25,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Tata Consultancy,Technology,15.39,2.13,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Hindustan Unilever,Consumer Staples,34.38,1.75,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Sun Pharmaceutical,Healthcare,39.81,1.75,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,NTPC,Energy & Utilities,12.77,1.68,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Eternal,Technology,741.97,1.66,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Tata Steel,Materials,21.96,1.59,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.59,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Titan,Consumer Discretionary,78.05,1.56,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Hindalco Ind,Materials,15.99,1.51,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Bharat Electronics,Industrials,50.4,1.35,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Ultratech Cement,Materials,42.3,1.25,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Adani Ports,Industrials,33.72,1.23,INF767K01FF2,120307
LIC MF Nifty 50 Index Dir,equity,Large Cap,Shriram Finance,Financial,24.95,1.22,INF767K01FF2,120307
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Adani Power,Energy & Utilities,33.32,4,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Divi's Lab,Healthcare,69.89,3.36,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Hindustan Aero,Industrials,32.49,3.24,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Cummins India,Industrials,64.21,3.17,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,TVS Motor,Consumer Discretionary,57.07,3.13,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Tata Motors,Industrials,52.51,3.11,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Varun Beverages,Consumer Staples,54.75,2.87,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Tata Power,Energy & Utilities,32,2.8,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Cholamandalam Inv,Financial,29.16,2.61,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Samvardhana Motherson,Consumer Discretionary,39.99,2.56,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,CG Power,Industrials,116.61,2.5,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Power Fin.,Financial,5.42,2.48,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Britannia Ind,Consumer Staples,51.1,2.43,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Bharat Petroleum,Energy & Utilities,5.17,2.4,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Vedanta,Materials,6.3,2.38,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Avenue Supermarts,Consumer Staples,87.68,2.37,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,The Indian Hotels,Consumer Discretionary,49.76,2.28,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,HDFC AMC,Financial,41.99,2.14,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Adani Energy,Energy & Utilities,82.59,2.08,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Indian Oil,Energy & Utilities,4.75,2.08,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Bank Of Baroda,Financial,6.57,1.97,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Adani Green Energy,Energy & Utilities,155.21,1.97,INF397L01AW2,151937
LIC MF Nifty Next 50 Index Dir,equity,Large Cap,Torrent Pharma,Healthcare,74.55,1.83,INF397L01AW2,151937
